ags,name,verwaltungsform,bev_30_06,schulden_gesamt_eur,kredite_eur,kassenkredite_eur
09183601,"Gars a.Inn, M",50,4007,3986358,-,318212
09183601,Unterreit,50,1757,1390877,-,-
09183700,Mettenheim,41,3603,1286131,1286131,-
09183700,"Reichertsheim, Verwaltungsgemeinschaftsverwaltung",55,3052,-,-,-
09183701,Kirchdorf,50,1339,651502,651502,-
09183701,Reichertsheim,50,1713,1635149,-,-
09183800,"Kraiburg a.Inn, Verwaltungsgemeinschaftsverwaltung",55,6159,-,-,-
09183800,"Mühldorf a.Inn, St",41,22228,16599554,-,-
09183800,"Waldkraiburg, St",41,25513,10884808,-,-
09183801,Jettenbach,50,748,107904,-,-
09183801,"Kraiburg a.Inn, M",50,3999,1623322,1623322,-
09183801,Taufkirchen,50,1412,-,-,-
09183900,"Haag i.OB, M",41,6563,1051280,1022780,-
09183900,"Neumarkt-Sankt Veit, Verwaltungsgemeinschaftsverwaltung",55,7564,-,-,-
09183901,Egglkofen,50,1288,471944,471944,-
09183901,"Neumarkt-Sankt Veit, St",50,6276,4837596,4828648,-
09184000,Gräfelfing,41,13795,-,-,-
09184000,Ismaning,41,17756,27581747,-,-
09184000,Putzbrunn,41,6656,13344434,13344434,-
09184010,"München, Landkreisverwaltung",32,351170,129430353,6391,80000000
09184100,Grasbrunn,41,6546,171990,171990,-
09184100,Kirchheim b.München,41,12586,49529507,49529507,-
09184100,Sauerlach,41,8102,16816614,-,-
09184200,Aschheim,41,8980,-,-,-
09184200,Grünwald,41,11137,-,-,-
09184200,Neuried,41,8772,16781035,16781035,-
09184200,Schäftlarn,41,5768,4671600,4671600,-
09184300,Baierbrunn,41,3377,-,-,-
09184300,"Haar, St",41,22216,17960092,-,-
09184400,Brunnthal,41,5405,1627040,-,-
09184400,Oberhaching,41,13457,46990528,46982528,-
09184400,Straßlach-Dingharting,41,3232,6379262,6379262,-
09184500,Oberschleißheim,41,11871,7394028,-,-
09184500,Taufkirchen,41,18125,37324978,37324978,-
09184600,Neubiberg,41,14418,-,-,-
09184600,Ottobrunn,41,22540,20730426,-,-
09184700,Aying,41,5572,3760576,-,-
09184700,Höhenkirchen-Siegertsbrunn,41,11116,14756132,-,-
09184700,Unterföhring,41,11274,-,-,-
09184800,Feldkirchen,41,7507,14753600,14753600,-
09184800,Planegg,41,11078,-,-,-
09184800,Unterhaching,41,26386,3607627,-,-
09184900,"Garching b.München, St",41,17652,5708241,-,-
09184900,Hohenbrunn,41,8893,13996636,13996636,-
09184900,Pullach i.Isartal,41,8626,-,-,-
09184900,"Unterschleißheim, St",41,28327,2295719,2295719,-
09185000,Karlskron,41,4828,2330714,-,-
09185000,Oberhausen,41,3225,3758326,3500000,-
09185010,"Neuburg-Schrobenhausen, Landkreisverwaltung",32,98433,46430102,46408856,-
09185300,Aresing,41,2999,5843136,5843136,-
09185300,Königsmoos,41,4878,75264,75264,-
09185300,"Rennertshofen, M",41,4839,5850000,5850000,-
09185400,"Neuburg a.d.Donau, Verwaltungsgemeinschaftsverwaltung",55,3572,-,-,-
09185401,Bergheim,50,1969,1620521,-,-
09185401,Rohrenfels,50,1603,1889528,-,-
09185500,"Burgheim, M",41,4633,600000,-,-
09185500,"Schrobenhausen, Verwaltungsgemeinschaftsverwaltung",55,9671,-,-,-
09185501,Berg im Gau,50,1379,1627147,-,-
09185501,Brunnen,50,1769,3502539,3502539,-
09185501,Gachenbach,50,2620,5618733,-,-
09185501,Langenmosen,50,1626,931032,931032,-
09185501,Waidhofen,50,2277,299923,299923,-
09185700,Ehekirchen,41,3768,4813749,-,-
09185800,"Schrobenhausen, St",41,17469,8247420,3834,-
09185800,Weichering,41,2426,2616651,2616651,-
09185900,Karlshuld,41,5963,5763681,-,-
09185900,"Neuburg a.d.Donau, GKSt",37,30162,29793585,29793585,-
09186010,"Pfaffenhofen a.d.Ilm, Landkreisverwaltung",32,128626,34398982,28661633,-
09186100,Scheyern,41,4764,5413106,-,-
09186200,Jetzendorf,41,3103,1875000,-,-
09186200,Schweitenkirchen,41,5563,-,-,-
09186200,"Wolnzach, M",41,11559,10217703,-,-
09186300,Baar-Ebenhausen,41,5552,-,-,-
09186300,"Pfaffenhofen a.d.Ilm, St",41,25985,7887018,-,-
09186500,Gerolsbach,41,3769,2159798,2159798,-
09186600,"Geisenfeld, Verwaltungsgemeinschaftsverwaltung",55,13186,-,-,-
09186600,Reichertshausen,41,5145,3907554,3907554,-
09186601,Ernsgaden,50,1770,1642101,1642101,-
09186601,"Geisenfeld, St",50,11416,1551740,1551740,-
09186700,"Ilmmünster, Verwaltungsgemeinschaftsverwaltung",55,4372,-,-,-
09186700,"Manching, M",41,12588,4447188,-,-
09186701,Hettenshausen,50,2193,-,-,-
09186701,Ilmmünster,50,2179,3240000,-,-
09186800,"Hohenwart, M",41,4859,7699578,-,-
09186800,"Reichertshofen, Verwaltungsgemeinschaftsverwaltung",55,10351,-,-,-
09186800,"Vohburg a.d.Donau, St",41,8722,2004412,140647,-
09186801,Pörnbach,50,2195,1875031,1875031,-
09186801,"Reichertshofen, M",50,8156,395801,-,-
09186900,Münchsmünster,41,3160,16660,-,-
09186900,Rohrbach,41,5948,6212099,6212099,-
09187000,Brannenburg,41,6716,3995766,3991646,-
09187000,"Breitbrunn a.Chiemsee, Verwaltungsgemeinschaftsverwaltung",55,2836,-,-,-
09187000,Feldkirchen-Westerham,41,10607,2054543,2054543,-
09187000,"Kolbermoor, St",41,18665,18461966,-,-
09187001,Breitbrunn a.Chiemsee,50,1471,2500232,-,-
09187001,Chiemsee,50,216,112680,-,-
09187001,Gstadt a.Chiemsee,50,1149,-,-,-
09187010,"Rosenheim, Landkreisverwaltung",32,256196,63388513,63388513,-
09187100,Flintsbach a.Inn,41,2909,948251,-,-
09187100,Vogtareuth,41,3111,4507500,4495218,-
09187200,"Bruckmühl, M",41,16693,11114280,10603110,-
09187200,Frasdorf,41,3018,-,-,-
09187200,"Halfing, Verwaltungsgemeinschaftsverwaltung",55,5393,-,-,-
09187200,"Prien a.Chiemsee, M",41,10830,13628972,13628972,-
09187200,Samerberg,41,2745,1999047,1999047,-
09187200,Schechen,41,5239,541659,-,-
09187200,"Wasserburg a.Inn, St",41,12235,4055572,-,-
09187201,Halfing,50,2746,1712453,-,-
09187201,Höslwang,50,1209,137740,-,-
09187201,Schonstett,50,1438,416570,-,-
09187300,Amerang,41,3698,5165846,-,-
09187300,Prutting,41,2880,5212067,-,-
09187400,Aschau i.Chiemgau,41,5229,4953849,4953849,-
09187400,Edling,41,4409,-,-,-
09187400,Griesstätt,41,2848,2387751,-,1387751
09187400,"Neubeuern, M",41,4060,5442323,4662494,779829
09187400,"Pfaffing, Verwaltungsgemeinschaftsverwaltung",55,5816,-,-,-
09187400,Söchtenau,41,2662,1224255,-,-
09187401,Albaching,50,1759,59500,-,-
09187401,Pfaffing,50,4057,1112199,1112199,-
09187500,Eggstätt,41,2861,586403,586403,-
09187500,Raubling,41,11256,6033476,-,-
09187500,"Rott a.Inn, Verwaltungsgemeinschaftsverwaltung",55,5510,-,-,-
09187501,Ramerberg,50,1381,927952,927952,-
09187501,Rott a.Inn,50,4129,17089704,-,-
09187600,Babensham,41,3063,3507422,3507422,-
09187600,Eiselfing,41,3241,2166682,-,-
09187600,Nußdorf a.Inn,41,2519,4278691,4278691,-
09187600,Soyen,41,2919,1506761,-,-
09187700,"Bad Aibling, St",41,18140,41813606,41813606,-
09187700,Großkarolinenfeld,41,7322,8912786,8912786,-
09187700,Oberaudorf,41,4993,6226614,6226614,-
09187700,Riedering,41,5526,1906246,1906246,-
09187700,Stephanskirchen,41,10099,-,-,-
09187800,"Bad Endorf, M",41,8222,4154062,-,-
09187800,Bernau a.Chiemsee,41,6628,5039200,-,-
09187800,Kiefersfelden,41,6519,1641152,1641152,-
09187800,Rimsting,41,3777,2927327,-,-
09187900,Bad Feilnbach,41,8132,12972705,12972705,-
09187900,Rohrdorf,41,5802,-,-,-
09187900,Tuntenhausen,41,7068,-,-,-
09188000,Gauting,41,21841,9089278,-,-
09188010,"Starnberg, Landkreisverwaltung",32,138903,36605110,-,11500000
09188100,Gilching,41,19057,12791775,102914,-
09188100,Tutzing,41,9964,1189343,1189343,-
09188200,Seefeld,41,7653,-,-,-
09188300,Berg,41,8093,-,-,-
09188400,Herrsching a.Ammersee,41,11076,1850000,1850000,-
09188400,Weßling,41,5432,11604030,-,-
09188500,Wörthsee,41,5104,2104905,2104905,-
09188600,Inning a.Ammersee,41,4793,1195277,1195277,-
09188700,Andechs,41,3805,4490543,-,-
09188700,Krailling,41,7790,-,-,-
09188700,Pöcking,41,5571,957173,957173,-
09188800,Feldafing,41,4327,735100,735100,-
09188900,"Starnberg, St",41,24397,12415467,62378,-
09189000,"Grassau, M",41,6808,11251193,-,-
09189000,Nußdorf,41,2341,2410097,2410097,-
09189000,"Obing, Verwaltungsgemeinschaftsverwaltung",55,7534,-,-,-
09189000,Ruhpolding,41,6178,10984981,10984981,-
09189000,Unterwössen,41,3385,2130280,-,-
09189001,Kienberg,50,1308,879974,879974,-
09189001,Obing,50,4351,768091,768091,-
09189001,Pittenhart,50,1875,107079,-,-
09189010,"Traunstein, Landkreisverwaltung",32,171546,13757000,-,-
09189100,Altenmarkt a.d.Alz,41,4061,-,-,-
09189100,Schleching,41,1642,545925,-,-
09189200,Schnaitsee,41,3595,3562531,-,-
09189200,"Tittmoning, St",41,5839,4962091,23252,-
09189300,Seeon-Seebruck,41,4420,5151720,5151720,-
09189300,"Waging a.See, Verwaltungsgemeinschaftsverwaltung",55,10327,-,-,-
09189301,Taching a.See,50,1976,1961660,-,-
09189301,"Waging a.See, M",50,6796,2221938,-,-
09189301,Wonneberg,50,1555,2277528,2277528,-
09189400,Chieming,41,4567,634315,-,-
09189400,Inzell,41,4378,4798598,4798598,-
09189400,Palling,41,3493,-,-,-
09189400,"Traunreut, St",41,20212,-,-,-
09189500,Engelsberg,41,2390,871321,871321,-
09189500,Petting,41,2236,-,-,-
09189500,Siegsdorf,41,8077,1851421,1851421,-
09189500,"Traunstein, GKSt",37,20530,13083226,13031331,-
09189600,"Bergen, Verwaltungsgemeinschaftsverwaltung",55,6366,-,-,-
09189601,Bergen,50,4566,6054302,6054302,-
09189601,Vachendorf,50,1800,-,-,-
09189700,Kirchanschöring,41,3310,3053036,3053036,-
09189700,"Trostberg, St",41,11254,2074534,-,-
09189800,Fridolfing,41,4349,-,-,-
09189800,Surberg,41,3267,239522,239522,-
09189900,Grabenstätt,41,4313,-,-,-
09189900,"Marquartstein, Verwaltungsgemeinschaftsverwaltung",55,4157,-,-,-
09189900,Reit im Winkl,41,1932,3786607,3786607,-
09189900,Tacherting,41,5612,1382343,1382343,-
09189900,Übersee,41,4973,3691496,-,-
09189901,Marquartstein,50,3022,-,-,-
09189901,Staudach-Egerndach,50,1135,-,-,-
09190000,Hohenpeißenberg,41,3858,3129425,3129425,-
09190000,"Peiting, M",41,11684,1607764,1607764,-
09190000,"Steingaden, Verwaltungsgemeinschaftsverwaltung",55,5159,-,-,-
09190001,Prem,50,943,-,-,-
09190001,Steingaden,50,2904,1928265,-,-
09190001,Wildsteig,50,1312,1613700,-,-
09190010,"Weilheim-Schongau, Landkreisverwaltung",32,137446,56525731,56525731,-
09190100,"Penzberg, St",41,16733,41447368,32447368,9000000
09190200,Polling,41,3577,880202,880202,-
09190400,"Altenstadt, Verwaltungsgemeinschaftsverwaltung",55,8508,-,-,-
09190400,Raisting,41,2378,2282848,-,-
09190401,Altenstadt,50,3286,675762,-,-
09190401,Hohenfurch,50,1715,91005,-,-
09190401,Ingenried,50,1086,805080,805080,-
09190401,Schwabbruck,50,975,448744,-,-
09190401,Schwabsoien,50,1446,129004,-,-
09190500,"Bernbeuren, Verwaltungsgemeinschaftsverwaltung",55,4134,-,-,-
09190500,Bernried am Starnberger See,41,2409,7122819,120725,-
09190501,Bernbeuren,50,2435,3608005,3608005,-
09190501,Burggen,50,1699,2980965,2980965,-
09190600,"Habach, Verwaltungsgemeinschaftsverwaltung",55,5204,-,-,-
09190601,Antdorf,50,1306,1000000,-,-
09190601,Habach,50,1127,212320,212320,-
09190601,Obersöchering,50,1562,1850559,1850559,-
09190601,Sindelsdorf,50,1209,-,-,-
09190700,"Huglfing, Verwaltungsgemeinschaftsverwaltung",55,7643,-,-,-
09190700,"Weilheim i.OB, St",41,23083,14685903,-,-
09190701,Eberfing,50,1494,865886,-,-
09190701,Eglfing,50,1141,-,-,-
09190701,Huglfing,50,2879,-,-,-
09190701,Oberhausen,50,2129,-,-,-
09190800,Pähl,41,2465,463098,-,-
09190800,"Rottenbuch, Verwaltungsgemeinschaftsverwaltung",55,3715,-,-,-
09190800,"Schongau, St",41,12452,7487451,-,-
09190800,Wessobrunn,41,2185,688725,688725,-
09190801,Böbing,50,1868,156382,156382,-
09190801,Rottenbuch,50,1847,266005,259499,-
09190900,"Peißenberg, M",41,12906,3975154,-,-
09190900,"Seeshaupt, Verwaltungsgemeinschaftsverwaltung",55,5953,-,-,-
09190900,Wielenbach,41,3400,5587498,-,-
09190901,Iffeldorf,50,2726,1045380,-,-
09190901,Seeshaupt,50,3227,2032513,2032513,-
09201000,"Niederbayern, Bezirksverwaltung",.,1247390,7706895,-,-
09261000,Landshut,30,68501,161645496,161644563,-
09262000,Passau,30,52536,138215878,-,-
09263000,Straubing,30,47267,107558400,1250,-
09271000,Offenberg,41,3310,179339,-,-
09271010,"Deggendorf, Landkreisverwaltung",32,120574,58635627,-,-
09271100,Aholming,41,2367,575000,575000,-
09271100,"Osterhofen, St",41,11975,1031428,-,-
09271100,Stephansposching,41,3220,1196681,-,-
09271200,Grafling,41,2687,121586,-,-
09271200,"Lalling, Verwaltungsgemeinschaftsverwaltung",55,5629,-,-,-
09271200,"Metten, M",41,4281,3418458,28447,-
09271201,Grattersdorf,50,1321,100000,-,-
09271201,Hunding,50,1132,705471,-,-
09271201,Lalling,50,1653,1718459,-,-
09271201,Schaufling,50,1523,1049514,1049514,-
09271300,Auerbach,41,2163,-,-,-
09271300,"Winzer, M",41,3757,4638834,4622584,-
09271400,"Oberpöring, Verwaltungsgemeinschaftsverwaltung",55,4439,-,-,-
09271401,Oberpöring,50,1217,-,-,-
09271401,Otzing,50,1965,-,-,-
09271401,Wallerfing,50,1257,1453430,1453430,-
09271500,"Hengersberg, M",41,7819,424967,424967,-
09271500,"Moos, Verwaltungsgemeinschaftsverwaltung",55,3306,-,-,-
09271501,Buchhofen,50,953,1407923,-,-
09271501,Moos,50,2353,3937335,3937335,-
09271600,Bernried,41,4766,2000000,2000000,-
09271600,"Plattling, St",41,13040,3858360,-,-
09271600,"Schöllnach, Verwaltungsgemeinschaftsverwaltung",55,6338,-,-,-
09271601,Außernzell,50,1530,3250651,3218256,-
09271601,"Schöllnach, M",50,4808,6392052,-,-
09271700,Iggensbach,41,2180,1550666,-,-
09271800,Künzing,41,3220,3499334,3499334,-
09271800,Niederalteich,41,1796,478125,478125,-
09271900,"Deggendorf, GKSt",37,34281,26925331,-,-
09272000,"Grafenau, St",41,8024,11801300,9872369,-
09272000,Ringelai,41,1888,3220362,-,1766283
09272010,"Freyung-Grafenau, Landkreisverwaltung",32,78256,24806011,19306011,-
09272100,Grainet,41,2404,406993,-,-
09272100,"Röhrnbach, M",41,4313,4784569,-,-
09272100,"Schönberg, Verwaltungsgemeinschaftsverwaltung",55,7625,-,-,-
09272100,"Waldkirchen, St",41,11278,12535590,-,-
09272101,Eppenschlag,50,960,1015360,1015354,-
09272101,Innernzell,50,1529,2430771,-,-
09272101,Schöfweg,50,1285,1404348,1365155,-
09272101,"Schönberg, M",50,3851,7189545,6046056,-
09272200,Haidmühle,41,1383,4017996,-,-
09272200,"Hinterschmiding, Verwaltungsgemeinschaftsverwaltung",55,3073,-,-,-
09272200,Saldenburg,41,2009,1229696,1229696,-
09272201,Hinterschmiding,50,2444,2394611,-,-
09272201,Philippsreut,50,629,2447250,2447250,-
09272300,Sankt Oswald-Riedlhütte,41,2959,4321065,-,-
09272300,"Thurmansbang, Verwaltungsgemeinschaftsverwaltung",55,3750,-,-,-
09272301,Thurmansbang,50,2604,426566,426566,-
09272301,Zenting,50,1146,2338752,-,-
09272400,Mauth,41,2126,1994464,1994464,-
09272400,"Perlesreut, Verwaltungsgemeinschaftsverwaltung",55,3674,-,-,-
09272401,Fürsteneck,50,825,1408750,1408750,-
09272401,"Perlesreut, M",50,2849,3520218,3520218,-
09272600,Neureichenau,41,4226,1983342,1983342,-
09272600,Neuschönau,41,2208,1761190,-,-
09272700,Hohenau,41,3183,4910830,4910830,-
09272800,"Freyung, St",41,7075,14212820,-,-
09272900,Jandelsbrunn,41,3282,2574929,-,-
09272900,Spiegelau,41,3776,4884951,4501011,-
09273010,"Kelheim, Landkreisverwaltung",32,125278,7993341,7993341,-
09273100,"Abensberg, St",41,15033,1367591,-,-
09273200,"Neustadt a.d.Donau, St",41,14523,910000,910000,-
09273400,"Riedenburg, St",41,6119,2674377,2674377,-
09273500,"Ihrlerstein, Verwaltungsgemeinschaftsverwaltung",55,5324,-,-,-
09273500,"Rohr i.NB, M",41,3423,719812,719812,-
09273501,"Essing, M",50,1119,-,-,-
09273501,Ihrlerstein,50,4205,-,-,-
09273600,"Bad Abbach, M",41,12412,13468846,-,-
09273600,"Saal a.d.Donau, Verwaltungsgemeinschaftsverwaltung",55,7322,-,-,-
09273601,Saal a.d.Donau,50,5592,-,-,-
09273601,Teugn,50,1730,-,-,-
09273700,"Kelheim, St",41,16974,8013949,-,-
09273700,"Langquaid, Verwaltungsgemeinschaftsverwaltung",55,9544,-,-,-
09273700,"Mainburg, St",41,15221,-,-,-
09273701,Hausen,50,2226,1859375,1859375,-
09273701,Herrngiersdorf,50,1383,-,-,-
09273701,"Langquaid, M",50,5935,4951971,-,-
09273800,"Siegenburg, Verwaltungsgemeinschaftsverwaltung",55,9842,-,-,-
09273801,Biburg,50,1422,-,-,-
09273801,Kirchdorf,50,955,-,-,-
09273801,"Siegenburg, M",50,4073,-,-,-
09273801,Train,50,1967,-,-,-
09273801,Wildenberg,50,1425,-,-,-
09273900,"Mainburg, Verwaltungsgemeinschaftsverwaltung",55,7273,-,-,-
09273900,"Painten, M",41,2268,978514,978514,-
09273901,Aiglsbach,50,1903,800000,800000,-
09273901,Attenhofen,50,1425,-,-,-
09273901,Elsendorf,50,2142,-,-,-
09273901,Volkenschwand,50,1803,2883330,2883330,-
09274000,Bodenkirchen,41,5300,-,-,-
09274000,"Ergoldsbach, Verwaltungsgemeinschaftsverwaltung",55,10357,-,-,-
09274001,Bayerbach b.Ergoldsbach,50,1967,1561813,1561813,-
09274001,"Ergoldsbach, M",50,8390,434957,-,-
09274010,"Landshut, Landkreisverwaltung",32,160656,29068028,29068028,-
09274100,Adlkofen,41,4430,4014078,4014078,-
09274100,Buch a.Erlbach,41,3881,3205542,-,-
09274100,"Furth, Verwaltungsgemeinschaftsverwaltung",55,7658,-,-,-
09274100,Hohenthann,41,4190,1544401,1544401,-
09274101,Furth,50,3632,8347554,8347554,-
09274101,Obersüßbach,50,1607,3075904,-,-
09274101,Weihmichl,50,2419,1676178,-,-
09274200,"Pfeffenhausen, M",41,5415,4315789,4315789,-
09274200,Tiefenbach,41,3930,-,-,-
09274200,"Wörth a.d.Isar, Verwaltungsgemeinschaftsverwaltung",55,6178,-,-,-
09274201,Postau,50,1684,-,-,-
09274201,Weng,50,1408,586902,586902,-
09274201,Wörth a.d.Isar,50,3086,-,-,-
09274300,"Altdorf, M",41,11186,245420,-,-
09274300,"Gerzen, Verwaltungsgemeinschaftsverwaltung",55,6760,-,-,-
09274300,Neufahrn i.NB,41,4242,-,-,-
09274301,Aham,50,1944,2307560,2307560,-
09274301,Gerzen,50,1873,4980100,4980100,-
09274301,Kröning,50,2045,1973046,1973046,-
09274301,Schalkham,50,898,2323200,2323200,-
09274400,Bruckberg,41,5646,11930462,11930462,-
09274400,Eching,41,4144,1946213,-,-
09274400,"Geisenhausen, M",41,7291,18988,-,-
09274400,"Vilsbiburg, St",41,12078,6545540,-,-
09274500,Vilsheim,41,2664,1511250,1511250,-
09274600,"Altfraunhofen, Verwaltungsgemeinschaftsverwaltung",55,3264,-,-,-
09274600,"Ergolding, M",41,13249,3761337,-,-
09274600,Kumhausen,41,5427,877020,877020,-
09274600,Niederaichbach,41,4162,-,-,-
09274600,"Rottenburg a.d.Laaber, St",41,8441,3723441,-,-
09274601,Altfraunhofen,50,2502,231673,-,-
09274601,Baierbach,50,762,750000,750000,-
09274700,"Velden, Verwaltungsgemeinschaftsverwaltung",55,8803,-,-,-
09274701,Neufraunhofen,50,1083,1000000,1000000,-
09274701,"Velden, M",50,6358,6275345,6275345,-
09274701,Wurmsham,50,1362,1664336,1664336,-
09274800,"Essenbach, M",41,11960,-,-,-
09275000,"Eging a.See, M",41,4180,767100,767100,-
09275000,Kirchham,41,2531,138100,138100,-
09275000,Thyrnau,41,4199,2141156,2141156,-
09275010,"Passau, Landkreisverwaltung",32,193455,19969373,-,-
09275100,Aicha vorm Wald,41,2474,1265900,879698,-
09275100,Fürstenstein,41,3513,6301050,-,-
09275100,"Kößlarn, M",41,1904,240141,-,-
09275100,"Pocking, St",41,16211,81806,-,-
09275100,Tiefenbach,41,6456,-,-,-
09275200,"Aidenbach, Verwaltungsgemeinschaftsverwaltung",55,4298,-,-,-
09275200,"Fürstenzell, M",41,8566,3270532,3247342,-
09275201,"Aidenbach, M",50,3061,3190832,-,-
09275201,Beutelsbach,50,1237,330124,-,-
09275300,Neuburg a.Inn,41,4426,31915,31915,-
09275300,"Untergriesbach, M",41,6097,10934186,10934186,-
09275400,Aldersbach,41,4285,-,-,-
09275400,"Bad Griesbach i.Rottal, St",41,8868,15935122,15935122,-
09275400,Neuhaus a.Inn,41,3465,1414080,-,-
09275400,"Rotthalmünster, Verwaltungsgemeinschaftsverwaltung",55,5886,-,-,-
09275400,Ruderting,41,3028,84662,-,-
09275400,"Vilshofen an der Donau, St",41,18042,4067500,-,-
09275401,Malching,50,1245,148231,-,-
09275401,"Rotthalmünster, M",50,4641,6825493,6825493,-
09275500,Haarbach,41,2489,82500,-,-
09275500,Neukirchen vorm Wald,41,2983,2014940,2014940,-
09275500,"Ruhstorf a.d.Rott, M",41,7014,2616937,2616937,-
09275600,Bad Füssing,41,7710,12292232,12292232,-
09275600,"Hauzenberg, St",41,12027,6637711,24711,-
09275600,Salzweg,41,6492,9919162,-,872293
09275600,"Wegscheid, M",41,5389,11619035,11599814,19221
09275700,"Hofkirchen, M",41,3560,-,-,-
09275700,"Obernzell, M",41,3605,6228313,5725733,-
09275800,Breitenberg,41,1984,977756,977756,-
09275800,"Hutthurm, M",41,6288,5770030,-,-
09275800,"Ortenburg, M",41,7324,4873318,-,-
09275800,Sonnen,41,1435,262246,-,-
09275900,Büchlberg,41,4309,1347092,1347092,-
09275900,Tettenweis,41,1846,-,-,-
09275900,"Tittling, Verwaltungsgemeinschaftsverwaltung",55,5657,-,-,-
09275900,"Windorf, M",41,4914,1493609,-,-
09275901,"Tittling, M",50,4139,57084,-,-
09275901,Witzmannsberg,50,1518,857500,857500,-
09276000,Drachselsried,41,2371,1684800,-,-
09276000,Lindberg,41,2288,446250,-,-
09276010,"Regen, Landkreisverwaltung",32,77437,3774021,-,-
09276100,Frauenau,41,2661,530652,530652,-
09276200,Geiersthal,41,2171,500000,500000,-
09276300,Arnbruck,41,2037,3952142,3499741,-
09276300,"Teisnach, M",41,2966,1475000,-,-
09276400,Patersdorf,41,1761,-,-,-
09276400,"Viechtach, St",41,8350,15623699,15623699,-
